	ordinal	filename	word	IPA	tokenised	qichwa	english	spanish
33082	2628	zh_hant.csv	鷿	/pʰi˥˩/	['pʰ', 'i']	phi	grenades	granadas
33083	2629	zh_hant.csv	鸊	/pʰi˥˩/	['pʰ', 'i']	phi	Grebe	Zampullín
33084	2630	zh_hant.csv	鸍	/mi˧˥/	['m', 'i']	mi	鸍	鸍
33085	2631	zh_hant.csv	鸐	/ti˧˥/	['t', 'i']	ti	鸐	鸐
33086	2632	zh_hant.csv	鸕	/lu˧˥/	['l', 'u']	lu	cormorant	cormorán
33087	2633	zh_hant.csv	鸝	/li˧˥/	['l', 'i']	li	oriole	oriol
33088	2634	zh_hant.csv	鹵	/lu˨˩˦/	['l', 'u']	lu	halogen	halógeno
33089	2635	zh_hant.csv	鹵素	/lu˨˩˦ su˥˩/	['l', 'u', 's', 'u']	lusu	halogen	halógeno
33090	2636	zh_hant.csv	麊	/mi˧˥/	['m', 'i']	mi	Deer	Ciervo
33091	2637	zh_hant.csv	麋	/mi˧˥/	['m', 'i']	mi	moose	alce
33092	2638	zh_hant.csv	麋鹿	/mi˧˥ lu˥˩/	['m', 'i', 'l', 'u']	milu	Elk	Alce
33093	2639	zh_hant.csv	麐	/lɪn˧˥/	['l', 'ɪ', 'n']	lin	麐	麐
33094	2640	zh_hant.csv	麑	/ni˧˥/	['n', 'i']	ni	fawn	adular
33095	2641	zh_hant.csv	麓	/lu˥˩/	['l', 'u']	lu	feet	pies
33096	2642	zh_hant.csv	麗	/li˥˩/	['l', 'i']	li	Korea	Corea
33097	2643	zh_hant.csv	麛	/mi˧˥/	['m', 'i']	mi	fawn	adular
33098	2644	zh_hant.csv	麜	/li˥˩/	['l', 'i']	li	麜	麜
33099	2645	zh_hant.csv	麟	/lɪn˧˥/	['l', 'ɪ', 'n']	lin	Lin	Lin
33100	2646	zh_hant.csv	麻	/ma˧˥/	['m', 'a']	ma	numb	adormecer
33101	2647	zh_hant.csv	麻布	/ma˧˥ pu˥˩/	['m', 'a', 'p', 'u']	mapu	linen	lino
33102	2648	zh_hant.csv	麻木	/ma˧˥ mu˥˩/	['m', 'a', 'm', 'u']	mamu	numbness	entumecimiento
33103	2649	zh_hant.csv	麻痺	/ma˧˥ pi˥˩/	['m', 'a', 'p', 'i']	mapi	paralysis	parálisis
33104	2650	zh_hant.csv	黎	/li˧˥/	['l', 'i']	li	Lai	Lai
33105	2651	zh_hant.csv	黬	/an˥˩/	['a', 'n']	an	to make	para hacer
33106	2652	zh_hant.csv	黯	/an˥˩/	['a', 'n']	an	dark	oscuro
33107	2653	zh_hant.csv	黵	/tan˨˩˦/	['t', 'a', 'n']	tan	黵	黵
33108	2654	zh_hant.csv	黷	/tu˧˥/	['t', 'u']	tu	blacken	ennegrecer
33109	2655	zh_hant.csv	黸	/lu˧˥/	['l', 'u']	lu	黸	黸
33110	2656	zh_hant.csv	鼃	/wa˥˥/	['w', 'a']	wa	the	el
33111	2657	zh_hant.csv	鼊	/pi˥˩/	['p', 'i']	pi	squirrel	ardilla
33112	2658	zh_hant.csv	鼏	/mi˥˩/	['m', 'i']	mi	cover of tripod kettle	tapa de la tetera trípode
33113	2659	zh_hant.csv	鼓	/ku˨˩˦/	['k', 'u']	ku	drum	tambor
33114	2660	zh_hant.csv	鼓勵	/ku˨˩˦ li˥˩/	['k', 'u', 'l', 'i']	kuli	encourage	alentar
33115	2661	zh_hant.csv	鼔	/ku˨˩˦/	['k', 'u']	ku	Tie	Atar
33116	2662	zh_hant.csv	鼙	/pʰi˧˥/	['pʰ', 'i']	phi	screw	tornillo
33117	2663	zh_hant.csv	鼥	/pa˧˥/	['p', 'a']	pa	zodiac	zodíaco
33118	2664	zh_hant.csv	鼵	/tʰu˧˥/	['tʰ', 'u']	thu	Cheetah	Guepardo
33119	2665	zh_hant.csv	鼻	/pi˧˥/	['p', 'i']	pi	nose	nariz
33120	2666	zh_hant.csv	鼻涕	/pi˧˥ tʰi˥˩/	['p', 'i', 'tʰ', 'i']	pithi	snot	moco
33121	2667	zh_hant.csv	鼾	/xan˥˥/	['x', 'a', 'n']	kan	snore	ronquido
33122	2668	zh_hant.csv	齖	/ja˧˥/	['j', 'a']	ya	齖	齖
33123	2669	zh_hant.csv	齗齗	/ɪn˧˥ ɪn˧˥/	['ɪ', 'n', 'ɪ', 'n']	inin	齗 齗	齗 齗
33124	2670	zh_hant.csv	齯	/ni˧˥/	['n', 'i']	ni	齯	齯
33125	2671	zh_hant.csv	齾	/ja˥˩/	['j', 'a']	ya	齾	齾
33126	2672	zh_hant.csv	龖	/tʰa˥˩/	['tʰ', 'a']	tha	the	el
33127	2673	zh_hant.csv	龘	/tʰa˥˩/	['tʰ', 'a']	tha	the	el
33128	2674	zh_hant.csv	𠀀	/xa˥˥/	['x', 'a']	ka	𠀀	𠀀
33129	2675	zh_hant.csv	𠩺	/li˧˥/	['l', 'i']	li	𠩺	𠩺
33130	2676	zh_hant.csv	𠳶	/tʰu˥˥/	['tʰ', 'u']	thu	𠳶	𠳶
33131	2677	zh_hant.csv	𠿛	/lu˨˩˦/	['l', 'u']	lu	𠿛	𠿛
33132	2678	zh_hant.csv	𡀔	/lu˥˩/	['l', 'u']	lu	𡀔	𡀔
33133	2679	zh_hant.csv	𡒄	/lan˨˩˦/	['l', 'a', 'n']	lan	𡒄	𡒄
33134	2680	zh_hant.csv	𡚁	/pi˥˩/	['p', 'i']	pi	𡚁	𡚁
33135	2681	zh_hant.csv	𡲕	/tʰi˥˩/	['tʰ', 'i']	thi	𡲕	𡲕
33136	2682	zh_hant.csv	𢃕	/tʰa˥˩/	['tʰ', 'a']	tha	𢃕	𢃕
33137	2683	zh_hant.csv	𤬛	/lu˧˥/	['l', 'u']	lu	𤬛	𤬛
33138	2684	zh_hant.csv	𤿎	/pʰi˥˥/	['pʰ', 'i']	phi	𤿎	𤿎
33139	2685	zh_hant.csv	𥉵	/ma˨˩˦/	['m', 'a']	ma	𥉵	𥉵
33140	2686	zh_hant.csv	𥋌	/sa˧˥/	['s', 'a']	sa	𥋌	𥋌
33141	2687	zh_hant.csv	𥝢	/li˥˩/	['l', 'i']	li	𥝢	𥝢
33142	2688	zh_hant.csv	𦙵	/wan˥˩/	['w', 'a', 'n']	wan	𦙵	𦙵
33143	2689	zh_hant.csv	𧙀	/la˥˩/	['l', 'a']	la	𧙀	𧙀
33144	2690	zh_hant.csv	𧞪	/la˥˩/	['l', 'a']	la	𧞪	𧞪
33145	2691	zh_hant.csv	𨑒	/tʰu˧˥/	['tʰ', 'u']	thu	𨑒	𨑒
33146	2692	zh_hant.csv	𨢥	/mi˧˥/	['m', 'i']	mi	𨢥	𨢥
33147	2693	zh_hant.csv	𪺹	/nu˨˩˦/	['n', 'u']	nu	𪺹	𪺹
33148	2694	zh_hant.csv	𫁡	/li˥˩/	['l', 'i']	li	𫁡	𫁡
33149	2695	zh_hant.csv	𫂙	/su˥˩/	['s', 'u']	su	𫂙	𫂙
33150	2696	zh_hant.csv	𫒶	/xan˧˥/	['x', 'a', 'n']	kan	𫒶	𫒶
33151	2697	zh_hant.csv	𫘣	/xan˥˩/	['x', 'a', 'n']	kan	𫘣	𫘣
33152	2698	zh_hant.csv	𫚙	/pʰu˥˥/	['pʰ', 'u']	phu	𫚙	𫚙
33153	2699	zh_hant.csv	𫛸	/tʰi˧˥/	['tʰ', 'i']	thi	𫛸	𫛸
33154	2700	zh_hant.csv	癩	/la˥˩/	['l', 'a']	la	Leprosy	Lepra
33155	2701	zh_hant.csv	礼	/li˨˩˦/	['l', 'i']	li	present	presente
33156	2702	zh_hant.csv	㐆	/ɪn˨˩˦/	['ɪ', 'n']	in	㐆	㐆
33157	2703	zh_hant.csv	㐭	/lɪn˨˩˦/	['l', 'ɪ', 'n']	lin	㐭	㐭
33158	2704	zh_hant.csv	㐴	/pʰan˥˥/	['pʰ', 'a', 'n']	phan	㐴	㐴
33159	2705	zh_hant.csv	㑉	/su˥˩/	['s', 'u']	su	㑉	㑉
33160	2706	zh_hant.csv	㑛	/su˥˩/	['s', 'u']	su	㑛	㑛
33161	2707	zh_hant.csv	㑣	/lan˧˥/	['l', 'a', 'n']	lan	㑣	㑣
33162	2708	zh_hant.csv	㑦	/li˥˩/	['l', 'i']	li	㑦	㑦
33163	2709	zh_hant.csv	㑻	/ma˥˩/	['m', 'a']	ma	㑻	㑻
33164	2710	zh_hant.csv	㒈	/xan˥˩/	['x', 'a', 'n']	kan	(2)	(2)
33165	2711	zh_hant.csv	㒎	/sa˨˩˦/	['s', 'a']	sa	㒎	㒎
33166	2712	zh_hant.csv	㒒	/pʰu˧˥/	['pʰ', 'u']	phu	㒒	㒒
33167	2713	zh_hant.csv	㒓	/tʰa˥˩/	['tʰ', 'a']	tha	㒓	㒓
33168	2714	zh_hant.csv	㒧	/li˥˩/	['l', 'i']	li	㒧	㒧
33169	2715	zh_hant.csv	㒴	/ku˨˩˦/	['k', 'u']	ku	㒴	㒴
33170	2716	zh_hant.csv	㒼	/man˧˥/	['m', 'a', 'n']	man	㒼	㒼
33171	2717	zh_hant.csv	㒿	/li˧˥/	['l', 'i']	li	㒿	㒿
33172	2718	zh_hant.csv	㓐	/lu˥˩/	['l', 'u']	lu	㓐	㓐
33173	2719	zh_hant.csv	㓓	/nan˧˥/	['n', 'a', 'n']		㓓	㓓
33174	2720	zh_hant.csv	㓘	/su˥˩/	['s', 'u']	su	㓘	㓘
33175	2721	zh_hant.csv	㓯	/li˧˥/	['l', 'i']	li	㓯	㓯
33176	2722	zh_hant.csv	㔂	/lɪn˧˥/	['l', 'ɪ', 'n']	lin	㔂	㔂
33177	2723	zh_hant.csv	㔄	/su˥˩/	['s', 'u']	su	㔄	㔄
33178	2724	zh_hant.csv	㔊	/tan˨˩˦/	['t', 'a', 'n']	tan	㔊	㔊
33179	2725	zh_hant.csv	㔏	/li˥˩/	['l', 'i']	li	㔏	㔏
33180	2726	zh_hant.csv	㔥	/pʰi˧˥/	['pʰ', 'i']	phi	㔥	㔥
33181	2727	zh_hant.csv	㔪	/lu˨˩˦/	['l', 'u']	lu	㔪	㔪
33182	2728	zh_hant.csv	㕂	/ɪn˧˥/	['ɪ', 'n']	in	㕂	㕂
33183	2729	zh_hant.csv	㕆	/xu˥˩/	['x', 'u']	ku	㕆	㕆
33184	2730	zh_hant.csv	㕇	/la˧˥/	['l', 'a']	la	㕇	㕇
33185	2731	zh_hant.csv	㕖	/su˥˩/	['s', 'u']	su	㕖	㕖
33186	2732	zh_hant.csv	㕪	/tan˨˩˦/	['t', 'a', 'n']	tan	㕪	㕪
33187	2733	zh_hant.csv	㕸	/li˥˩/	['l', 'i']	li	㕸	㕸
33188	2734	zh_hant.csv	㖁	/lɪn˥˩/	['l', 'ɪ', 'n']	lin	㖁	㖁
33189	2735	zh_hant.csv	㖒	/tʰi˧˥/	['tʰ', 'i']	thi	㖒	㖒
33190	2736	zh_hant.csv	㖗	/ɪn˧˥/	['ɪ', 'n']	in	㖗	㖗
33191	2737	zh_hant.csv	㖤	/xan˧˥/	['x', 'a', 'n']	kan	㖤	㖤
33192	2738	zh_hant.csv	㖨	/lu˥˩/	['l', 'u']	lu	㖨	㖨
33193	2739	zh_hant.csv	㗅	/xu˧˥/	['x', 'u']	ku	㗅	㗅
33194	2740	zh_hant.csv	㗈	/man˥˩/	['m', 'a', 'n']	man	㗈	㗈
33195	2741	zh_hant.csv	㗖	/tan˥˩/	['t', 'a', 'n']	tan	㗖	㗖
33196	2742	zh_hant.csv	㗙	/na˥˩/	['n', 'a']	na	㗙	㗙
33197	2743	zh_hant.csv	㗚	/li˥˩/	['l', 'i']	li	㗚	㗚
33198	2744	zh_hant.csv	㗣	/tʰi˥˩/	['tʰ', 'i']	thi	㗣	㗣
33199	2745	zh_hant.csv	㗳	/tʰa˨˩˦/	['tʰ', 'a']	tha	㗳	㗳
33200	2746	zh_hant.csv	㘑	/li˥˩/	['l', 'i']	li	㘑	㘑
33201	2747	zh_hant.csv	㘓	/lan˧˥/	['l', 'a', 'n']	lan	㘓	㘓
33202	2748	zh_hant.csv	㘚	/xan˨˩˦/	['x', 'a', 'n']	kan	㘚	㘚
33203	2749	zh_hant.csv	㘠	/pi˥˩/	['p', 'i']	pi	㘠	㘠
33204	2750	zh_hant.csv	㘩	/pi˥˩/	['p', 'i']	pi	㘩	㘩
33205	2751	zh_hant.csv	㘵	/pu˥˩/	['p', 'u']	pu	㘵	㘵
33206	2752	zh_hant.csv	㙄	/pi˥˩/	['p', 'i']	pi	㙄	㙄
33207	2753	zh_hant.csv	㙔	/xan˧˥/	['x', 'a', 'n']	kan	㙔	㙔
33208	2754	zh_hant.csv	㙛	/pu˨˩˦/	['p', 'u']	pu	㙛	㙛
33209	2755	zh_hant.csv	㙬	/ɪn˧˥/	['ɪ', 'n']	in	㙬	㙬
33210	2756	zh_hant.csv	㙮	/ta˥˥/	['t', 'a']	ta	㙮	㙮
33211	2757	zh_hant.csv	㚉	/ku˨˩˦/	['k', 'u']	ku	㚉	㚉
33212	2758	zh_hant.csv	㚘	/pan˥˩/	['p', 'a', 'n']	pan	㚘	㚘
33213	2759	zh_hant.csv	㚢	/nu˧˥/	['n', 'u']	nu	㚢	㚢
33214	2760	zh_hant.csv	㚰	/pi˨˩˦/	['p', 'i']	pi	㚰	㚰
33215	2761	zh_hant.csv	㚴	/pu˥˩/	['p', 'u']	pu	㚴	㚴
33216	2762	zh_hant.csv	㛥	/tʰa˥˩/	['tʰ', 'a']	tha	㛥	㛥
33217	2763	zh_hant.csv	㛦	/lan˨˩˦/	['l', 'a', 'n']	lan	㛦	㛦
33218	2764	zh_hant.csv	㛧	/man˨˩˦/	['m', 'a', 'n']	man	㛧	㛧
33219	2765	zh_hant.csv	㛬	/lu˥˩/	['l', 'u']	lu	㛬	㛬
33220	2766	zh_hant.csv	㜆	/mi˥˩/	['m', 'i']	mi	㜆	㜆
33221	2767	zh_hant.csv	㜈	/mu˥˩/	['m', 'u']	mu	㜈	㜈
33222	2768	zh_hant.csv	㜓	/ta˧˥/	['t', 'a']	ta	㜓	㜓
33223	2769	zh_hant.csv	㜙	/lu˥˩/	['l', 'u']	lu	㜙	㜙
33224	2770	zh_hant.csv	㜚	/su˥˩/	['s', 'u']	su	㜚	㜚
33225	2771	zh_hant.csv	㜝	/an˨˩˦/	['a', 'n']	an	㜝	㜝
33226	2772	zh_hant.csv	㜮	/lan˥˩/	['l', 'a', 'n']	lan	㜮	㜮
33227	2773	zh_hant.csv	㜶	/wan˨˩˦/	['w', 'a', 'n']	wan	㜶	㜶
33228	2774	zh_hant.csv	㝙	/ɪn˧˥/	['ɪ', 'n']	in	㝙	㝙
33229	2775	zh_hant.csv	㝛	/su˥˩/	['s', 'u']	su	㝛	㝛
33230	2776	zh_hant.csv	㝝	/lɪn˧˥/	['l', 'ɪ', 'n']	lin	㝝	㝝
33231	2777	zh_hant.csv	㝞	/ja˥˩/	['j', 'a']	ya	㝞	㝞
33232	2778	zh_hant.csv	㝥	/mi˨˩˦/	['m', 'i']	mi	㝥	㝥
33233	2779	zh_hant.csv	㝴	/wan˧˥/	['w', 'a', 'n']	wan	㝴	㝴
33234	2780	zh_hant.csv	㞤	/ɪn˧˥/	['ɪ', 'n']	in	㞤	㞤
33235	2781	zh_hant.csv	㞩	/lan˧˥/	['l', 'a', 'n']	lan	㞩	㞩
33236	2782	zh_hant.csv	㞶	/mɪn˨˩˦/	['m', 'ɪ', 'n']	min	㞶	㞶
33237	2783	zh_hant.csv	㟁	/an˥˩/	['a', 'n']	an	㟁	㟁
33238	2784	zh_hant.csv	㟏	/xan˧˥/	['x', 'a', 'n']	kan	㟏	㟏
33239	2785	zh_hant.csv	㟔	/xan˧˥/	['x', 'a', 'n']	kan	㟔	㟔
33240	2786	zh_hant.csv	㟜	/mi˧˥/	['m', 'i']	mi	㟜	㟜
33241	2787	zh_hant.csv	㟤	/lu˥˩/	['l', 'u']	lu	㟤	㟤
33242	2788	zh_hant.csv	㟭	/mɪn˧˥/	['m', 'ɪ', 'n']	min	㟭	㟭
33243	2789	zh_hant.csv	㟳	/li˥˩/	['l', 'i']	li	㟳	㟳
33244	2790	zh_hant.csv	㟷	/ta˧/	['t', 'a']	ta	㟷	㟷
33245	2791	zh_hant.csv	㠜	/ni˥˩/	['n', 'i']	ni	㠜	㠜
33246	2792	zh_hant.csv	㠟	/li˧˥/	['l', 'i']	li	㠟	㠟
33247	2793	zh_hant.csv	㠠	/lu˧˥/	['l', 'u']	lu	㠠	㠠
33248	2794	zh_hant.csv	㠧	/mi˧˥/	['m', 'i']	mi	㠧	㠧
33249	2795	zh_hant.csv	㠲	/pi˨˩˦/	['p', 'i']	pi	㠲	㠲
33250	2796	zh_hant.csv	㠸	/kʰu˥˩/	['kʰ', 'u']	khu	㠸	㠸
33251	2797	zh_hant.csv	㡀	/pi˥˩/	['p', 'i']	pi	㡀	㡀
33252	2798	zh_hant.csv	㡂	/li˥˩/	['l', 'i']	li	㡂	㡂
33253	2799	zh_hant.csv	㡗	/tʰi˧˥/	['tʰ', 'i']	thi	㡗	㡗
33254	2800	zh_hant.csv	㡙	/pi˥˩/	['p', 'i']	pi	㡙	㡙
33255	2801	zh_hant.csv	㡢	/man˥˩/	['m', 'a', 'n']	man	㡢	㡢
33256	2802	zh_hant.csv	㡥	/ɪn˨˩˦/	['ɪ', 'n']	in	㡥	㡥
33257	2803	zh_hant.csv	㡺	/tan˥˩/	['t', 'a', 'n']	tan	㡺	㡺
33258	2804	zh_hant.csv	㢚	/lu˨˩˦/	['l', 'u']	lu	㢚	㢚
33259	2805	zh_hant.csv	㢨	/xan˥˩/	['x', 'a', 'n']	kan	㢨	㢨
33260	2806	zh_hant.csv	㢩	/ti˥˩/	['t', 'i']	ti	㢩	㢩
33261	2807	zh_hant.csv	㢯	/mɪn˧˥/	['m', 'ɪ', 'n']	min	㢯	㢯
33262	2808	zh_hant.csv	㢶	/pi˥˩/	['p', 'i']	pi	㢶	㢶
33263	2809	zh_hant.csv	㢸	/pi˥˩/	['p', 'i']	pi	㢸	㢸
33264	2810	zh_hant.csv	㣎	/mu˥˩/	['m', 'u']	mu	㣎	㣎
33265	2811	zh_hant.csv	㣙	/ti˧˥/	['t', 'i']	ti	㣙	㣙
33266	2812	zh_hant.csv	㣛	/tʰa˥˩/	['tʰ', 'a']	tha	㣛	㣛
33267	2813	zh_hant.csv	㣢	/tʰi˧˥/	['tʰ', 'i']	thi	㣢	㣢
33268	2814	zh_hant.csv	㣵	/tʰa˥˩/	['tʰ', 'a']	tha	㣵	㣵
33269	2815	zh_hant.csv	㤡	/li˥˩/	['l', 'i']	li	㤡	㤡
33270	2816	zh_hant.csv	㤦	/li˥˩/	['l', 'i']	li	㤦	㤦
33271	2817	zh_hant.csv	㤾	/san˥˩/	['s', 'a', 'n']	san	㤾	㤾
33272	2818	zh_hant.csv	㥯	/ɪn˨˩˦/	['ɪ', 'n']	in	㥯	㥯
33273	2819	zh_hant.csv	㥸	/mɪn˨˩˦/	['m', 'ɪ', 'n']	min	㥸	㥸
33274	2820	zh_hant.csv	㥼	/ɪn˨˩˦/	['ɪ', 'n']	in	㥼	㥼
33275	2821	zh_hant.csv	㥾	/ni˥˩/	['n', 'i']	ni	㥾	㥾
33276	2822	zh_hant.csv	㦄	/ma˧˥/	['m', 'a']	ma	㦄	㦄
33277	2823	zh_hant.csv	㦅	/ti˥˩/	['t', 'i']	ti	㦅	㦅
33278	2824	zh_hant.csv	㦇	/lu˥˩/	['l', 'u']	lu	㦇	㦇
33279	2825	zh_hant.csv	㦐	/ni˥˩/	['n', 'i']	ni	㦐	㦐
33280	2826	zh_hant.csv	㦒	/li˧˥/	['l', 'i']	li	㦒	㦒
33281	2827	zh_hant.csv	㦩	/ɪn˨˩˦/	['ɪ', 'n']	in	㦩	㦩
33282	2828	zh_hant.csv	㦿	/xu˥˩/	['x', 'u']	ku	㦿	㦿
33283	2829	zh_hant.csv	㧅	/mu˥˩/	['m', 'u']	mu	㧅	㧅
33284	2830	zh_hant.csv	㧈	/ɪn˨˩˦/	['ɪ', 'n']	in	㧈	㧈
33285	2831	zh_hant.csv	㧊	/pa˧˥/	['p', 'a']	pa	㧊	㧊
33286	2832	zh_hant.csv	㧎	/ja˧˥/	['j', 'a']	ya	㧎	㧎
33287	2833	zh_hant.csv	㧙	/pi˥˩/	['p', 'i']	pi	㧙	㧙
33288	2834	zh_hant.csv	㧚	/wa˨˩˦/	['w', 'a']	wa	㧚	㧚
33289	2835	zh_hant.csv	㧰	/li˥˩/	['l', 'i']	li	㧰	㧰
33290	2836	zh_hant.csv	㧲	/san˨˩˦/	['s', 'a', 'n']	san	㧲	㧲
33291	2837	zh_hant.csv	㧺	/tʰa˥˩/	['tʰ', 'a']	tha	㧺	㧺
33292	2838	zh_hant.csv	㧽	/ku˥˩/	['k', 'u']	ku	㧽	㧽
33293	2839	zh_hant.csv	㨆	/lɪn˨˩˦/	['l', 'ɪ', 'n']	lin	㨆	㨆
33294	2840	zh_hant.csv	㨉	/mɪn˨˩˦/	['m', 'ɪ', 'n']	min	㨉	㨉
33295	2841	zh_hant.csv	㨔	/xan˥˩/	['x', 'a', 'n']	kan	㨔	㨔
33296	2842	zh_hant.csv	㨞	/su˥˩/	['s', 'u']	su	㨞	㨞
33297	2843	zh_hant.csv	㨠	/mi˥˩/	['m', 'i']	mi	㨠	㨠
33298	2844	zh_hant.csv	㨥	/na˥˩/	['n', 'a']	na	㨥	㨥
33299	2845	zh_hant.csv	㨫	/lan˨˩˦/	['l', 'a', 'n']	lan	㨫	㨫
33300	2846	zh_hant.csv	㨭	/xu˥˩/	['x', 'u']	ku	㨭	㨭
33301	2847	zh_hant.csv	㨸	/ma˥˩/	['m', 'a']	ma	㨸	㨸
33302	2848	zh_hant.csv	㩋	/su˥˩/	['s', 'u']	su	㩋	㩋
33303	2849	zh_hant.csv	㩜	/lan˨˩˦/	['l', 'a', 'n']	lan	㩜	㩜
33304	2850	zh_hant.csv	㪆	/ti˨˩˦/	['t', 'i']	ti	㪆	㪆
33305	2851	zh_hant.csv	㪋	/xan˥˩/	['x', 'a', 'n']	kan	㪋	㪋
33306	2852	zh_hant.csv	㪏	/pi˨˩˦/	['p', 'i']	pi	㪏	㪏
33307	2853	zh_hant.csv	㪐	/lu˥˩/	['l', 'u']	lu	㪐	㪐
33308	2854	zh_hant.csv	㪒	/ni˧˥/	['n', 'i']	ni	㪒	㪒
33309	2855	zh_hant.csv	㪖	/lu˥˩/	['l', 'u']	lu	㪖	㪖
33310	2856	zh_hant.csv	㪚	/san˥˩/	['s', 'a', 'n']	san	㪚	㪚
33311	2857	zh_hant.csv	㪤	/pi˥˩/	['p', 'i']	pi	㪤	㪤
33312	2858	zh_hant.csv	㪦	/ɪn˥˩/	['ɪ', 'n']	in	㪦	㪦
33313	2859	zh_hant.csv	㪩	/su˥˩/	['s', 'u']	su	㪩	㪩
33314	2860	zh_hant.csv	㪭	/lu˧˥/	['l', 'u']	lu	㪭	㪭
33315	2861	zh_hant.csv	㪵	/pan˥˩/	['p', 'a', 'n']	pan	㪵	㪵
33316	2862	zh_hant.csv	㪶	/xu˧˥/	['x', 'u']	ku	㪶	㪶
33317	2863	zh_hant.csv	㫚	/xu˥˥/	['x', 'u']	ku	㫚	㫚
33318	2864	zh_hant.csv	㫱	/nan˨˩˦/	['n', 'a', 'n']		㫱	。
33319	2865	zh_hant.csv	㫽	/lu˥˩/	['l', 'u']	lu	㫽	㫽
33320	2866	zh_hant.csv	㬅	/man˥˩/	['m', 'a', 'n']	man	㬅	㬅
33321	2867	zh_hant.csv	㬏	/li˥˩/	['l', 'i']	li	㬏	㬏
33322	2868	zh_hant.csv	㬘	/su˥˩/	['s', 'u']	su	㬘	㬘
33323	2869	zh_hant.csv	㬥	/pʰu˥˩/	['pʰ', 'u']	phu	㬥	㬥
33324	2870	zh_hant.csv	㬱	/tʰi˥˩/	['tʰ', 'i']	thi	㬱	㬱
33325	2871	zh_hant.csv	㭔	/lu˧˥/	['l', 'u']	lu	㭔	㭔
33326	2872	zh_hant.csv	㭸	/tʰu˧˥/	['tʰ', 'u']	thu	㭸	㭸
33327	2873	zh_hant.csv	㭼	/tʰa˥˩/	['tʰ', 'a']	tha	㭼	㭼
33328	2874	zh_hant.csv	㭽	/ti˨˩˦/	['t', 'i']	ti	㭽	㭽
33329	2875	zh_hant.csv	㮀	/xan˧˥/	['x', 'a', 'n']	kan	㮀	㮀
33330	2876	zh_hant.csv	㮚	/li˥˩/	['l', 'i']	li	㮚	㮚
33331	2877	zh_hant.csv	㮰	/pi˧˥/	['p', 'i']	pi	㮰	㮰
33332	2878	zh_hant.csv	㮿	/pi˥˩/	['p', 'i']	pi	㮿	㮿
33333	2879	zh_hant.csv	㯅	/pʰi˧˥/	['pʰ', 'i']	phi	㯅	㯅
33334	2880	zh_hant.csv	㯇	/pi˥˩/	['p', 'i']	pi	㯇	㯇
33335	2881	zh_hant.csv	㯈	/su˥˩/	['s', 'u']	su	㯈	㯈
33336	2882	zh_hant.csv	㯏	/ku˨˩˦/	['k', 'u']	ku	㯏	㯏
33337	2883	zh_hant.csv	㯓	/tʰa˥˩/	['tʰ', 'a']	tha	㯓	㯓
33338	2884	zh_hant.csv	㯚	/ta˧˥/	['t', 'a']	ta	㯚	㯚
33339	2885	zh_hant.csv	㯝	/lu˥˩/	['l', 'u']	lu	㯝	㯝
33340	2886	zh_hant.csv	㯟	/lu˥˩/	['l', 'u']	lu	㯟	㯟
33341	2887	zh_hant.csv	㯤	/li˥˩/	['l', 'i']	li	㯤	㯤
33342	2888	zh_hant.csv	㯩	/tʰi˥˩/	['tʰ', 'i']	thi	㯩	㯩
33343	2889	zh_hant.csv	㯭	/lu˨˩˦/	['l', 'u']	lu	㯭	㯭
33344	2890	zh_hant.csv	㯷	/pʰu˧˥/	['pʰ', 'u']	phu	㯷	㯷
33345	2891	zh_hant.csv	㰀	/li˧˥/	['l', 'i']	li	㰀	㰀
33346	2892	zh_hant.csv	㰅	/ti˧˥/	['t', 'i']	ti	the	el
33347	2893	zh_hant.csv	㰋	/pʰɪn˧˥/	['pʰ', 'ɪ', 'n']	phin	㰋	㰋
33348	2894	zh_hant.csv	㰖	/lan˨˩˦/	['l', 'a', 'n']	lan	㰖	㰖
33349	2895	zh_hant.csv	㰚	/li˧˥/	['l', 'i']	li	㰚	㰚
33350	2896	zh_hant.csv	㰪	/wa˧˥/	['w', 'a']	wa	㰪	㰪
33351	2897	zh_hant.csv	㰳	/ja˥˩/	['j', 'a']	ya	㰳	㰳
33352	2898	zh_hant.csv	㱃	/ɪn˨˩˦/	['ɪ', 'n']	in	㱃	㱃
33353	2899	zh_hant.csv	㱩	/tu˧˥/	['t', 'u']	tu	㱩	㱩
33354	2900	zh_hant.csv	㱫	/lan˥˩/	['l', 'a', 'n']	lan	㱫	㱫
33355	2901	zh_hant.csv	㱺	/lu˧˥/	['l', 'u']	lu	㱺	㱺
33356	2902	zh_hant.csv	㲫	/pʰu˧˥/	['pʰ', 'u']	phu	㲫	㲫
33357	2903	zh_hant.csv	㲭	/tʰan˨˩˦/	['tʰ', 'a', 'n']	than	㲭	㲭
33358	2904	zh_hant.csv	㲷	/tan˥˩/	['t', 'a', 'n']	tan	㲷	㲷
33359	2905	zh_hant.csv	㲻	/ni˥˩/	['n', 'i']	ni	㲻	㲻
33360	2906	zh_hant.csv	㳍	/pu˥˩/	['p', 'u']	pu	㳍	㳍
33361	2907	zh_hant.csv	㳕	/lan˧˥/	['l', 'a', 'n']	lan	㳕	㳕
33362	2908	zh_hant.csv	㳠	/tʰa˥˩/	['tʰ', 'a']	tha	㳠	㳠
