ordinal	fil	filename	word	tokenised	qichwa	english	spanish
706	spa	spa_latn_la_broad.tsv	patí	['p', 'a', 't', 'i']	pati		
707	spa	spa_latn_la_broad.tsv	patín	['p', 'a', 't', 'i', 'n']	patin		
708	spa	spa_latn_la_broad.tsv	pañal	['p', 'a', 'ɲ', 'a', 'l']	pañal		
709	spa	spa_latn_la_broad.tsv	pañil	['p', 'a', 'ɲ', 'i', 'l']	pañil		
710	spa	spa_latn_la_broad.tsv	pañí	['p', 'a', 'ɲ', 'i']	pañi		
711	spa	spa_latn_la_broad.tsv	pi	['p', 'i']	pi		
712	spa	spa_latn_la_broad.tsv	pica	['p', 'i', 'k', 'a']	pika		
713	spa	spa_latn_la_broad.tsv	picar	['p', 'i', 'k', 'a', 'ɾ']	pikar		
714	spa	spa_latn_la_broad.tsv	picara	['p', 'i', 'k', 'a', 'ɾ', 'a']	pikara		
715	spa	spa_latn_la_broad.tsv	picaras	['p', 'i', 'k', 'a', 'ɾ', 'a', 's']	pikaras		
716	spa	spa_latn_la_broad.tsv	picará	['p', 'i', 'k', 'a', 'ɾ', 'a']	pikara		
717	spa	spa_latn_la_broad.tsv	picarás	['p', 'i', 'k', 'a', 'ɾ', 'a', 's']	pikaras		
718	spa	spa_latn_la_broad.tsv	picas	['p', 'i', 'k', 'a', 's']	pikas		
719	spa	spa_latn_la_broad.tsv	pija	['p', 'i', 'x', 'a']	pika		
720	spa	spa_latn_la_broad.tsv	pijama	['p', 'i', 'x', 'a', 'm', 'a']	pikama		
721	spa	spa_latn_la_broad.tsv	pila	['p', 'i', 'l', 'a']	pila		
722	spa	spa_latn_la_broad.tsv	pilar	['p', 'i', 'l', 'a', 'ɾ']	pilar		
723	spa	spa_latn_la_broad.tsv	pilila	['p', 'i', 'l', 'i', 'l', 'a']	pilila		
724	spa	spa_latn_la_broad.tsv	pimas	['p', 'i', 'm', 'a', 's']	pimas		
725	spa	spa_latn_la_broad.tsv	pin	['p', 'i', 'n']	pin		
726	spa	spa_latn_la_broad.tsv	pipa	['p', 'i', 'p', 'a']	pipa		
727	spa	spa_latn_la_broad.tsv	pipar	['p', 'i', 'p', 'a', 'ɾ']	pipar		
728	spa	spa_latn_la_broad.tsv	pipis	['p', 'i', 'p', 'i', 's']	pipis		
729	spa	spa_latn_la_broad.tsv	pipí	['p', 'i', 'p', 'i']	pipi		
730	spa	spa_latn_la_broad.tsv	pirata	['p', 'i', 'ɾ', 'a', 't', 'a']	pirata		
731	spa	spa_latn_la_broad.tsv	piratas	['p', 'i', 'ɾ', 'a', 't', 'a', 's']	piratas		
732	spa	spa_latn_la_broad.tsv	piraña	['p', 'i', 'ɾ', 'a', 'ɲ', 'a']	piraña		
733	spa	spa_latn_la_broad.tsv	piripi	['p', 'i', 'ɾ', 'i', 'p', 'i']	piripi		
734	spa	spa_latn_la_broad.tsv	pirita	['p', 'i', 'ɾ', 'i', 't', 'a']	pirita		
735	spa	spa_latn_la_broad.tsv	piruja	['p', 'i', 'ɾ', 'u', 'x', 'a']	piruka		
736	spa	spa_latn_la_broad.tsv	pirulí	['p', 'i', 'ɾ', 'u', 'l', 'i']	piruli		
737	spa	spa_latn_la_broad.tsv	pis	['p', 'i', 's']	pis		
738	spa	spa_latn_la_broad.tsv	pisar	['p', 'i', 's', 'a', 'ɾ']	pisar		
739	spa	spa_latn_la_broad.tsv	pisara	['p', 'i', 's', 'a', 'ɾ', 'a']	pisara		
740	spa	spa_latn_la_broad.tsv	pisaras	['p', 'i', 's', 'a', 'ɾ', 'a', 's']	pisaras		
741	spa	spa_latn_la_broad.tsv	pisará	['p', 'i', 's', 'a', 'ɾ', 'a']	pisara		
742	spa	spa_latn_la_broad.tsv	pisarás	['p', 'i', 's', 'a', 'ɾ', 'a', 's']	pisaras		
743	spa	spa_latn_la_broad.tsv	pisas	['p', 'i', 's', 'a', 's']	pisas		
744	spa	spa_latn_la_broad.tsv	pisha	['p', 'i', 'ʃ', 'a']	pisha		
745	spa	spa_latn_la_broad.tsv	pita	['p', 'i', 't', 'a']	pita		
746	spa	spa_latn_la_broad.tsv	pitar	['p', 'i', 't', 'a', 'ɾ']	pitar		
747	spa	spa_latn_la_broad.tsv	pitas	['p', 'i', 't', 'a', 's']	pitas		
748	spa	spa_latn_la_broad.tsv	piña	['p', 'i', 'ɲ', 'a']	piña		
749	spa	spa_latn_la_broad.tsv	piñata	['p', 'i', 'ɲ', 'a', 't', 'a']	piñata		
750	spa	spa_latn_la_broad.tsv	psi	['s', 'i']	si		
751	spa	spa_latn_la_broad.tsv	psiquis	['s', 'i', 'k', 'i', 's']	sikis		
752	spa	spa_latn_la_broad.tsv	pujar	['p', 'u', 'x', 'a', 'ɾ']	pukar		
753	spa	spa_latn_la_broad.tsv	pum	['p', 'u', 'm']	pum		
754	spa	spa_latn_la_broad.tsv	puma	['p', 'u', 'm', 'a']	puma		
755	spa	spa_latn_la_broad.tsv	puna	['p', 'u', 'n', 'a']	puna		
756	spa	spa_latn_la_broad.tsv	pupa	['p', 'u', 'p', 'a']	pupa		
757	spa	spa_latn_la_broad.tsv	pupilar	['p', 'u', 'p', 'i', 'l', 'a', 'ɾ']	pupilar		
758	spa	spa_latn_la_broad.tsv	pupusa	['p', 'u', 'p', 'u', 's', 'a']	pupusa		
759	spa	spa_latn_la_broad.tsv	purina	['p', 'u', 'ɾ', 'i', 'n', 'a']	purina		
760	spa	spa_latn_la_broad.tsv	puritana	['p', 'u', 'ɾ', 'i', 't', 'a', 'n', 'a']	puritana		
761	spa	spa_latn_la_broad.tsv	puritanas	['p', 'u', 'ɾ', 'i', 't', 'a', 'n', 'a', 's']	puritanas		
762	spa	spa_latn_la_broad.tsv	puta	['p', 'u', 't', 'a']	puta		
763	spa	spa_latn_la_broad.tsv	putún	['p', 'u', 't', 'u', 'n']	putun		
764	spa	spa_latn_la_broad.tsv	puñal	['p', 'u', 'ɲ', 'a', 'l']	puñal		
765	spa	spa_latn_la_broad.tsv	puñar	['p', 'u', 'ɲ', 'a', 'ɾ']	puñar		
766	spa	spa_latn_la_broad.tsv	página	['p', 'a', 'x', 'i', 'n', 'a']	pakina		
767	spa	spa_latn_la_broad.tsv	pájara	['p', 'a', 'x', 'a', 'ɾ', 'a']	pakara		
768	spa	spa_latn_la_broad.tsv	pátina	['p', 'a', 't', 'i', 'n', 'a']	patina		
769	spa	spa_latn_la_broad.tsv	pínula	['p', 'i', 'n', 'u', 'l', 'a']	pinula		
770	spa	spa_latn_la_broad.tsv	pítima	['p', 'i', 't', 'i', 'm', 'a']	pitima		
771	spa	spa_latn_la_broad.tsv	quija	['k', 'i', 'x', 'a']	kika		
772	spa	spa_latn_la_broad.tsv	quilatar	['k', 'i', 'l', 'a', 't', 'a', 'ɾ']	kilatar		
773	spa	spa_latn_la_broad.tsv	quina	['k', 'i', 'n', 'a']	kina		
774	spa	spa_latn_la_broad.tsv	quinasa	['k', 'i', 'n', 'a', 's', 'a']	kinasa		
775	spa	spa_latn_la_broad.tsv	quinimil	['k', 'i', 'n', 'i', 'm', 'i', 'l']	kinimil		
776	spa	spa_latn_la_broad.tsv	quipu	['k', 'i', 'p', 'u']	kipu		
777	spa	spa_latn_la_broad.tsv	quiquiriquí	['k', 'i', 'k', 'i', 'ɾ', 'i', 'k', 'i']	kikiriki		
778	spa	spa_latn_la_broad.tsv	quiral	['k', 'i', 'ɾ', 'a', 'l']	kiral		
779	spa	spa_latn_la_broad.tsv	quita	['k', 'i', 't', 'a']	kita		
780	spa	spa_latn_la_broad.tsv	quitar	['k', 'i', 't', 'a', 'ɾ']	kitar		
781	spa	spa_latn_la_broad.tsv	quitina	['k', 'i', 't', 'i', 'n', 'a']	kitina		
782	spa	spa_latn_la_broad.tsv	química	['k', 'i', 'm', 'i', 'k', 'a']	kimika		
783	spa	spa_latn_la_broad.tsv	saca	['s', 'a', 'k', 'a']	saka		
784	spa	spa_latn_la_broad.tsv	sacar	['s', 'a', 'k', 'a', 'ɾ']	sakar		
785	spa	spa_latn_la_broad.tsv	sacarina	['s', 'a', 'k', 'a', 'ɾ', 'i', 'n', 'a']	sakarina		
786	spa	spa_latn_la_broad.tsv	sagital	['s', 'a', 'x', 'i', 't', 'a', 'l']	sakital		
787	spa	spa_latn_la_broad.tsv	saja	['s', 'a', 'x', 'a']	saka		
788	spa	spa_latn_la_broad.tsv	sajar	['s', 'a', 'x', 'a', 'ɾ']	sakar		
789	spa	spa_latn_la_broad.tsv	sal	['s', 'a', 'l']	sal		
790	spa	spa_latn_la_broad.tsv	sala	['s', 'a', 'l', 'a']	sala		
791	spa	spa_latn_la_broad.tsv	salami	['s', 'a', 'l', 'a', 'm', 'i']	salami		
792	spa	spa_latn_la_broad.tsv	salas	['s', 'a', 'l', 'a', 's']	salas		
793	spa	spa_latn_la_broad.tsv	salir	['s', 'a', 'l', 'i', 'ɾ']	salir		
794	spa	spa_latn_la_broad.tsv	saloon	['s', 'a', 'l', 'u', 'n']	salun		
795	spa	spa_latn_la_broad.tsv	salú	['s', 'a', 'l', 'u']	salu		
796	spa	spa_latn_la_broad.tsv	samaní	['s', 'a', 'm', 'a', 'n', 'i']	samani		
797	spa	spa_latn_la_broad.tsv	san	['s', 'a', 'n']	san		
798	spa	spa_latn_la_broad.tsv	sana	['s', 'a', 'n', 'a']	sana		
799	spa	spa_latn_la_broad.tsv	sanas	['s', 'a', 'n', 'a', 's']	sanas		
800	spa	spa_latn_la_broad.tsv	sapa	['s', 'a', 'p', 'a']	sapa		
801	spa	spa_latn_la_broad.tsv	sara	['s', 'a', 'ɾ', 'a']	sara		
802	spa	spa_latn_la_broad.tsv	sari	['s', 'a', 'ɾ', 'i']	sari		
803	spa	spa_latn_la_broad.tsv	satanás	['s', 'a', 't', 'a', 'n', 'a', 's']	satanas		
804	spa	spa_latn_la_broad.tsv	satura	['s', 'a', 't', 'u', 'ɾ', 'a']	satura		
805	spa	spa_latn_la_broad.tsv	saturar	['s', 'a', 't', 'u', 'ɾ', 'a', 'ɾ']	saturar		
806	spa	spa_latn_la_broad.tsv	saturara	['s', 'a', 't', 'u', 'ɾ', 'a', 'ɾ', 'a']	saturara		
807	spa	spa_latn_la_broad.tsv	saturaras	['s', 'a', 't', 'u', 'ɾ', 'a', 'ɾ', 'a', 's']	saturaras		
808	spa	spa_latn_la_broad.tsv	saturará	['s', 'a', 't', 'u', 'ɾ', 'a', 'ɾ', 'a']	saturara		
809	spa	spa_latn_la_broad.tsv	saturarás	['s', 'a', 't', 'u', 'ɾ', 'a', 'ɾ', 'a', 's']	saturaras		
810	spa	spa_latn_la_broad.tsv	saturas	['s', 'a', 't', 'u', 'ɾ', 'a', 's']	saturas		
811	spa	spa_latn_la_broad.tsv	satán	['s', 'a', 't', 'a', 'n']	satan		
812	spa	spa_latn_la_broad.tsv	saña	['s', 'a', 'ɲ', 'a']	saña		
813	spa	spa_latn_la_broad.tsv	schumann	['ʃ', 'u', 'm', 'a', 'n']	shuman		
814	spa	spa_latn_la_broad.tsv	si	['s', 'i']	si		
815	spa	spa_latn_la_broad.tsv	sigilar	['s', 'i', 'x', 'i', 'l', 'a', 'ɾ']	sikilar		
816	spa	spa_latn_la_broad.tsv	sij	['s', 'i', 'x']	sik		
817	spa	spa_latn_la_broad.tsv	sima	['s', 'i', 'm', 'a']	sima		
818	spa	spa_latn_la_broad.tsv	simas	['s', 'i', 'm', 'a', 's']	simas		
819	spa	spa_latn_la_broad.tsv	similar	['s', 'i', 'm', 'i', 'l', 'a', 'ɾ']	similar		
820	spa	spa_latn_la_broad.tsv	simular	['s', 'i', 'm', 'u', 'l', 'a', 'ɾ']	simular		
821	spa	spa_latn_la_broad.tsv	simún	['s', 'i', 'm', 'u', 'n']	simun		
822	spa	spa_latn_la_broad.tsv	sin	['s', 'i', 'n']	sin		
823	spa	spa_latn_la_broad.tsv	sinusitis	['s', 'i', 'n', 'u', 's', 'i', 't', 'i', 's']	sinusitis		
824	spa	spa_latn_la_broad.tsv	sip	['s', 'i', 'p']	sip		
825	spa	spa_latn_la_broad.tsv	sipi	['s', 'i', 'p', 'i']	sipi		
826	spa	spa_latn_la_broad.tsv	sirimiri	['s', 'i', 'ɾ', 'i', 'm', 'i', 'ɾ', 'i']	sirimiri		
827	spa	spa_latn_la_broad.tsv	sisa	['s', 'i', 's', 'a']	sisa		
828	spa	spa_latn_la_broad.tsv	sisas	['s', 'i', 's', 'a', 's']	sisas		
829	spa	spa_latn_la_broad.tsv	su	['s', 'u']	su		
830	spa	spa_latn_la_broad.tsv	suma	['s', 'u', 'm', 'a']	suma		
831	spa	spa_latn_la_broad.tsv	sumas	['s', 'u', 'm', 'a', 's']	sumas		
832	spa	spa_latn_la_broad.tsv	sunamita	['s', 'u', 'n', 'a', 'm', 'i', 't', 'a']	sunamita		
833	spa	spa_latn_la_broad.tsv	sunita	['s', 'u', 'n', 'i', 't', 'a']	sunita		
834	spa	spa_latn_la_broad.tsv	suní	['s', 'u', 'n', 'i']	suni		
835	spa	spa_latn_la_broad.tsv	supina	['s', 'u', 'p', 'i', 'n', 'a']	supina		
836	spa	spa_latn_la_broad.tsv	supurar	['s', 'u', 'p', 'u', 'ɾ', 'a', 'ɾ']	supurar		
837	spa	spa_latn_la_broad.tsv	sur	['s', 'u', 'ɾ']	sur		
838	spa	spa_latn_la_broad.tsv	sural	['s', 'u', 'ɾ', 'a', 'l']	sural		
839	spa	spa_latn_la_broad.tsv	surinam	['s', 'u', 'ɾ', 'i', 'n', 'a', 'm']	surinam		
840	spa	spa_latn_la_broad.tsv	sus	['s', 'u', 's']	sus		
841	spa	spa_latn_la_broad.tsv	susana	['s', 'u', 's', 'a', 'n', 'a']	susana		
842	spa	spa_latn_la_broad.tsv	sushi	['s', 'u', 'ʃ', 'i']	sushi		
843	spa	spa_latn_la_broad.tsv	sutil	['s', 'u', 't', 'i', 'l']	sutil		
844	spa	spa_latn_la_broad.tsv	sutura	['s', 'u', 't', 'u', 'ɾ', 'a']	sutura		
845	spa	spa_latn_la_broad.tsv	sutural	['s', 'u', 't', 'u', 'ɾ', 'a', 'l']	sutural		
846	spa	spa_latn_la_broad.tsv	suturar	['s', 'u', 't', 'u', 'ɾ', 'a', 'ɾ']	suturar		
847	spa	spa_latn_la_broad.tsv	suturas	['s', 'u', 't', 'u', 'ɾ', 'a', 's']	suturas		
848	spa	spa_latn_la_broad.tsv	sí	['s', 'i']	si		
849	spa	spa_latn_la_broad.tsv	síp	['s', 'i', 'p']	sip		
850	spa	spa_latn_la_broad.tsv	tacar	['t', 'a', 'k', 'a', 'ɾ']	takar		
851	spa	spa_latn_la_broad.tsv	tacaña	['t', 'a', 'k', 'a', 'ɲ', 'a']	takaña		
852	spa	spa_latn_la_broad.tsv	tajar	['t', 'a', 'x', 'a', 'ɾ']	takar		
853	spa	spa_latn_la_broad.tsv	tajita	['t', 'a', 'x', 'i', 't', 'a']	takita		
854	spa	spa_latn_la_broad.tsv	tajín	['t', 'a', 'x', 'i', 'n']	takin		
855	spa	spa_latn_la_broad.tsv	tal	['t', 'a', 'l']	tal		
856	spa	spa_latn_la_broad.tsv	tala	['t', 'a', 'l', 'a']	tala		
857	spa	spa_latn_la_broad.tsv	talaq	['t', 'a', 'l', 'a', 'k']	talak		
858	spa	spa_latn_la_broad.tsv	talar	['t', 'a', 'l', 'a', 'ɾ']	talar		
859	spa	spa_latn_la_broad.tsv	talas	['t', 'a', 'l', 'a', 's']	talas		
860	spa	spa_latn_la_broad.tsv	talámica	['t', 'a', 'l', 'a', 'm', 'i', 'k', 'a']	talamika		
861	spa	spa_latn_la_broad.tsv	talámicas	['t', 'a', 'l', 'a', 'm', 'i', 'k', 'a', 's']	talamikas		
862	spa	spa_latn_la_broad.tsv	tamal	['t', 'a', 'm', 'a', 'l']	tamal		
863	spa	spa_latn_la_broad.tsv	tamil	['t', 'a', 'm', 'i', 'l']	tamil		
864	spa	spa_latn_la_broad.tsv	tan	['t', 'a', 'n']	tan		
865	spa	spa_latn_la_broad.tsv	tanaj	['t', 'a', 'n', 'a', 'x']	tanak		
866	spa	spa_latn_la_broad.tsv	tapa	['t', 'a', 'p', 'a']	tapa		
867	spa	spa_latn_la_broad.tsv	tapar	['t', 'a', 'p', 'a', 'ɾ']	tapar		
868	spa	spa_latn_la_broad.tsv	tapas	['t', 'a', 'p', 'a', 's']	tapas		
869	spa	spa_latn_la_broad.tsv	tapita	['t', 'a', 'p', 'i', 't', 'a']	tapita		
870	spa	spa_latn_la_broad.tsv	tara	['t', 'a', 'ɾ', 'a']	tara		
871	spa	spa_latn_la_broad.tsv	tarar	['t', 'a', 'ɾ', 'a', 'ɾ']	tarar		
872	spa	spa_latn_la_broad.tsv	tararira	['t', 'a', 'ɾ', 'a', 'ɾ', 'i', 'ɾ', 'a']	tararira		
873	spa	spa_latn_la_broad.tsv	taras	['t', 'a', 'ɾ', 'a', 's']	taras		
874	spa	spa_latn_la_broad.tsv	tarima	['t', 'a', 'ɾ', 'i', 'm', 'a']	tarima		
875	spa	spa_latn_la_broad.tsv	tasa	['t', 'a', 's', 'a']	tasa		
876	spa	spa_latn_la_broad.tsv	tasar	['t', 'a', 's', 'a', 'ɾ']	tasar		
877	spa	spa_latn_la_broad.tsv	tata	['t', 'a', 't', 'a']	tata		
878	spa	spa_latn_la_broad.tsv	tatami	['t', 'a', 't', 'a', 'm', 'i']	tatami		
879	spa	spa_latn_la_broad.tsv	theta	['t', 'i', 't', 'a']	tita		
880	spa	spa_latn_la_broad.tsv	ti	['t', 'i']	ti		
881	spa	spa_latn_la_broad.tsv	tic	['t', 'i', 'k']	tik		
882	spa	spa_latn_la_broad.tsv	ticuna	['t', 'i', 'k', 'u', 'n', 'a']	tikuna		
883	spa	spa_latn_la_broad.tsv	timar	['t', 'i', 'm', 'a', 'ɾ']	timar		
884	spa	spa_latn_la_broad.tsv	timina	['t', 'i', 'm', 'i', 'n', 'a']	timina		
885	spa	spa_latn_la_broad.tsv	tinaja	['t', 'i', 'n', 'a', 'x', 'a']	tinaka		
886	spa	spa_latn_la_broad.tsv	tip	['t', 'i', 'p']	tip		
887	spa	spa_latn_la_broad.tsv	tipa	['t', 'i', 'p', 'a']	tipa		
888	spa	spa_latn_la_broad.tsv	tipar	['t', 'i', 'p', 'a', 'ɾ']	tipar		
889	spa	spa_latn_la_broad.tsv	tira	['t', 'i', 'ɾ', 'a']	tira		
890	spa	spa_latn_la_broad.tsv	tirala	['t', 'i', 'ɾ', 'a', 'l', 'a']	tirala		
891	spa	spa_latn_la_broad.tsv	tiramisú	['t', 'i', 'ɾ', 'a', 'm', 'i', 's', 'u']	tiramisu		
892	spa	spa_latn_la_broad.tsv	tirana	['t', 'i', 'ɾ', 'a', 'n', 'a']	tirana		
893	spa	spa_latn_la_broad.tsv	tiranas	['t', 'i', 'ɾ', 'a', 'n', 'a', 's']	tiranas		
894	spa	spa_latn_la_broad.tsv	tirar	['t', 'i', 'ɾ', 'a', 'ɾ']	tirar		
895	spa	spa_latn_la_broad.tsv	tirara	['t', 'i', 'ɾ', 'a', 'ɾ', 'a']	tirara		
896	spa	spa_latn_la_broad.tsv	tiraras	['t', 'i', 'ɾ', 'a', 'ɾ', 'a', 's']	tiraras		
897	spa	spa_latn_la_broad.tsv	tirará	['t', 'i', 'ɾ', 'a', 'ɾ', 'a']	tirara		
898	spa	spa_latn_la_broad.tsv	tirarás	['t', 'i', 'ɾ', 'a', 'ɾ', 'a', 's']	tiraras		
899	spa	spa_latn_la_broad.tsv	tiras	['t', 'i', 'ɾ', 'a', 's']	tiras		
900	spa	spa_latn_la_broad.tsv	tirita	['t', 'i', 'ɾ', 'i', 't', 'a']	tirita		
901	spa	spa_latn_la_broad.tsv	tisana	['t', 'i', 's', 'a', 'n', 'a']	tisana		
902	spa	spa_latn_la_broad.tsv	tisú	['t', 'i', 's', 'u']	tisu		
903	spa	spa_latn_la_broad.tsv	tita	['t', 'i', 't', 'a']	tita		
904	spa	spa_latn_la_broad.tsv	titi	['t', 'i', 't', 'i']	titi		
905	spa	spa_latn_la_broad.tsv	titilar	['t', 'i', 't', 'i', 'l', 'a', 'ɾ']	titilar		
906	spa	spa_latn_la_broad.tsv	titis	['t', 'i', 't', 'i', 's']	titis		
907	spa	spa_latn_la_broad.tsv	titula	['t', 'i', 't', 'u', 'l', 'a']	titula		
908	spa	spa_latn_la_broad.tsv	titulara	['t', 'i', 't', 'u', 'l', 'a', 'ɾ', 'a']	titulara		
909	spa	spa_latn_la_broad.tsv	titularas	['t', 'i', 't', 'u', 'l', 'a', 'ɾ', 'a', 's']	titularas		
910	spa	spa_latn_la_broad.tsv	titulará	['t', 'i', 't', 'u', 'l', 'a', 'ɾ', 'a']	titulara		
911	spa	spa_latn_la_broad.tsv	titularás	['t', 'i', 't', 'u', 'l', 'a', 'ɾ', 'a', 's']	titularas		
912	spa	spa_latn_la_broad.tsv	titulas	['t', 'i', 't', 'u', 'l', 'a', 's']	titulas		
913	spa	spa_latn_la_broad.tsv	titulitis	['t', 'i', 't', 'u', 'l', 'i', 't', 'i', 's']	titulitis		
914	spa	spa_latn_la_broad.tsv	titán	['t', 'i', 't', 'a', 'n']	titan		
915	spa	spa_latn_la_broad.tsv	tiña	['t', 'i', 'ɲ', 'a']	tiña		
916	spa	spa_latn_la_broad.tsv	toulouse	['t', 'u', 'l', 'u', 's']	tulus		
917	spa	spa_latn_la_broad.tsv	tour	['t', 'u', 'ɾ']	tur		
918	spa	spa_latn_la_broad.tsv	tsunami	['s', 'u', 'n', 'a', 'm', 'i']	sunami		
919	spa	spa_latn_la_broad.tsv	tu	['t', 'u']	tu		
920	spa	spa_latn_la_broad.tsv	tucura	['t', 'u', 'k', 'u', 'ɾ', 'a']	tukura		
921	spa	spa_latn_la_broad.tsv	tucán	['t', 'u', 'k', 'a', 'n']	tukan		
922	spa	spa_latn_la_broad.tsv	tula	['t', 'u', 'l', 'a']	tula		
923	spa	spa_latn_la_broad.tsv	tulipán	['t', 'u', 'l', 'i', 'p', 'a', 'n']	tulipan		
924	spa	spa_latn_la_broad.tsv	tuna	['t', 'u', 'n', 'a']	tuna		
925	spa	spa_latn_la_broad.tsv	tunar	['t', 'u', 'n', 'a', 'ɾ']	tunar		
926	spa	spa_latn_la_broad.tsv	tunas	['t', 'u', 'n', 'a', 's']	tunas		
927	spa	spa_latn_la_broad.tsv	tuning	['t', 'u', 'n', 'i', 'n']	tunin		
928	spa	spa_latn_la_broad.tsv	tupir	['t', 'u', 'p', 'i', 'ɾ']	tupir		
929	spa	spa_latn_la_broad.tsv	turín	['t', 'u', 'ɾ', 'i', 'n']	turin		
930	spa	spa_latn_la_broad.tsv	tus	['t', 'u', 's']	tus		
931	spa	spa_latn_la_broad.tsv	tutú	['t', 'u', 't', 'u']	tutu		
932	spa	spa_latn_la_broad.tsv	típica	['t', 'i', 'p', 'i', 'k', 'a']	tipika		
933	spa	spa_latn_la_broad.tsv	típicas	['t', 'i', 'p', 'i', 'k', 'a', 's']	tipikas		
934	spa	spa_latn_la_broad.tsv	tísica	['t', 'i', 's', 'i', 'k', 'a']	tisika		
935	spa	spa_latn_la_broad.tsv	tú	['t', 'u']	tu		
936	spa	spa_latn_la_broad.tsv	túnica	['t', 'u', 'n', 'i', 'k', 'a']	tunika		
937	spa	spa_latn_la_broad.tsv	uapití	['w', 'a', 'p', 'i', 't', 'i']	wapiti		
938	spa	spa_latn_la_broad.tsv	un	['u', 'n']	un		
939	spa	spa_latn_la_broad.tsv	una	['u', 'n', 'a']	una		
940	spa	spa_latn_la_broad.tsv	unas	['u', 'n', 'a', 's']	unas		
941	spa	spa_latn_la_broad.tsv	uni	['u', 'n', 'i']	uni		
942	spa	spa_latn_la_broad.tsv	unir	['u', 'n', 'i', 'ɾ']	unir		
943	spa	spa_latn_la_broad.tsv	unirá	['u', 'n', 'i', 'ɾ', 'a']	unira		
944	spa	spa_latn_la_broad.tsv	unirás	['u', 'n', 'i', 'ɾ', 'a', 's']	uniras		
945	spa	spa_latn_la_broad.tsv	uní	['u', 'n', 'i']	uni		
946	spa	spa_latn_la_broad.tsv	uralita	['u', 'ɾ', 'a', 'l', 'i', 't', 'a']	uralita		
947	spa	spa_latn_la_broad.tsv	uraninita	['u', 'ɾ', 'a', 'n', 'i', 'n', 'i', 't', 'a']	uraninita		
948	spa	spa_latn_la_broad.tsv	urucum	['u', 'ɾ', 'u', 'k', 'u', 'm']	urukum		
949	spa	spa_latn_la_broad.tsv	urucú	['u', 'ɾ', 'u', 'k', 'u']	uruku		
950	spa	spa_latn_la_broad.tsv	usa	['u', 's', 'a']	usa		
951	spa	spa_latn_la_broad.tsv	usar	['u', 's', 'a', 'ɾ']	usar		
952	spa	spa_latn_la_broad.tsv	usara	['u', 's', 'a', 'ɾ', 'a']	usara		
953	spa	spa_latn_la_broad.tsv	usaras	['u', 's', 'a', 'ɾ', 'a', 's']	usaras		
954	spa	spa_latn_la_broad.tsv	usará	['u', 's', 'a', 'ɾ', 'a']	usara		
955	spa	spa_latn_la_broad.tsv	usarás	['u', 's', 'a', 'ɾ', 'a', 's']	usaras		
956	spa	spa_latn_la_broad.tsv	usas	['u', 's', 'a', 's']	usas		
957	spa	spa_latn_la_broad.tsv	usucapir	['u', 's', 'u', 'k', 'a', 'p', 'i', 'ɾ']	usukapir		
958	spa	spa_latn_la_broad.tsv	usulután	['u', 's', 'u', 'l', 'u', 't', 'a', 'n']	usulutan		
959	spa	spa_latn_la_broad.tsv	usura	['u', 's', 'u', 'ɾ', 'a']	usura		
960	spa	spa_latn_la_broad.tsv	uña	['u', 'ɲ', 'a']	uña		
961	spa	spa_latn_la_broad.tsv	wapití	['w', 'a', 'p', 'i', 't', 'i']	wapiti		
962	spa	spa_latn_la_broad.tsv	wiki	['w', 'i', 'k', 'i']	wiki		
963	spa	spa_latn_la_broad.tsv	wuhan	['w', 'u', 'x', 'a', 'n']	wukan		
964	spa	spa_latn_la_broad.tsv	xalapa	['x', 'a', 'l', 'a', 'p', 'a']	kalapa		
965	spa	spa_latn_la_broad.tsv	xaminí	['s', 'a', 'm', 'i', 'n', 'i']	samini		
966	spa	spa_latn_la_broad.tsv	xaminí	['ʃ', 'a', 'm', 'i', 'n', 'i']	shamini		
967	spa	spa_latn_la_broad.tsv	xi	['s', 'i']	si		
968	spa	spa_latn_la_broad.tsv	ácana	['a', 'k', 'a', 'n', 'a']	akana		
969	spa	spa_latn_la_broad.tsv	ágil	['a', 'x', 'i', 'l']	akil		
970	spa	spa_latn_la_broad.tsv	ánima	['a', 'n', 'i', 'm', 'a']	anima		
971	spa	spa_latn_la_broad.tsv	ática	['a', 't', 'i', 'k', 'a']	atika		
972	spa	spa_latn_la_broad.tsv	ña	['ɲ', 'a']	ña		
973	spa	spa_latn_la_broad.tsv	ñam	['ɲ', 'a', 'm']	ñam		
974	spa	spa_latn_la_broad.tsv	ñapa	['ɲ', 'a', 'p', 'a']	ñapa		
975	spa	spa_latn_la_broad.tsv	ñaña	['ɲ', 'a', 'ɲ', 'a']	ñaña		
976	spa	spa_latn_la_broad.tsv	ñañas	['ɲ', 'a', 'ɲ', 'a', 's']	ñañas		
977	spa	spa_latn_la_broad.tsv	ñañita	['ɲ', 'a', 'ɲ', 'i', 't', 'a']	ñañita		
978	spa	spa_latn_la_broad.tsv	ñu	['ɲ', 'u']	ñu		
979	spa	spa_latn_la_broad.tsv	útica	['u', 't', 'i', 'k', 'a']	utika		
980	spa	spa_latn_la_broad.tsv	útil	['u', 't', 'i', 'l']	util		
1	sqi	sqi_latn_broad.tsv	ani	['a', 'n', 'i']	ani	side	barco
2	sqi	sqi_latn_broad.tsv	anita	['a', 'n', 'i', 't', 'a']	anita	anita	anita
